Category         , URL                                                                                                                                                                                       , Brand                      , Product Name                                                                   , Ingredients
lip-balm-lip-care, https://www.sephora.com/product/caliray-lipguard-spf-31-hydrating-lip-gloss-balm-P516790?skuId=2879039&icid2=products%20grid:p516790:product                                              , caliray                    , Lipguard SPF 31 Hydrating Lip Gloss Balm                                       , "-Sweet Almond Oil: Moisturizes and creates a high-shine, plumped, and line-smoothing appearance.-Shea Butter: Hydrates and delivers comfortable, cushiony glide.-SPF 31 Non-Nano Zinc Oxide: Provides nontoxic, reef-safe, broad-spectrum UVA and UVB protection.Zinc Oxide 8.9%, Octisalate 5%, Hydrogenated Polyisobutene, Polybutene, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Poly(C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Polyglyceryl-2 Diisostearate, Caprylic/Capric Triglyceride, Synthetic Beeswax, Synthetic Wax, Mica, Astrocaryum Murumuru Seed Butter, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Flavor, Silica, Glyceryl Caprylate, Fragrance, Glyceryl Undecylenate, Benzyl Benzoate, Limonene, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Linalool, Citral, Manganese Violet*, Red 30 Lake*, Titanium Dioxide*, Iron Oxides*, Yellow 5 Lake*, Red 7 Lake*, Blue 1 Lake*.*May contain one or more of these ingredients.The list of ingredients is subject to change. Please consult the packaging of the product purchased. -Sweet Almond Oil: Moisturizes and creates a high-shine, plumped, and line-smoothing appearance.-Shea Butter: Hydrates and delivers comfortable, cushiony glide.-SPF 31 Non-Nano Zinc Oxide: Provides nontoxic, reef-safe, broad-spectrum UVA and UVB protection.Zinc Oxide 8.9%, Octisalate 5%, Hydrogenated Polyisobutene, Polybutene, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Diisostearyl Malate, Hydrogenated Poly(C6-14 Olefin), Butyrospermum Parkii (Shea) Butter, Polyglyceryl-2 Diisostearate, Caprylic/Capric Triglyceride, Synthetic Beeswax, Synthetic Wax, Mica, Astrocaryum Murumuru Seed Butter, Isostearic Acid, Lecithin, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Flavor, Silica, Glyceryl Caprylate, Fragrance, Glyceryl Undecylenate, Benzyl Benzoate, Limonene, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Linalool, Citral, Manganese Violet*, Red 30 Lake*, Titanium Dioxide*, Iron Oxides*, Yellow 5 Lake*, Red 7 Lake*, Blue 1 Lake*.*May contain one or more of these ingredients.The list of ingredients is subject to change. Please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/huda-beauty-faux-filler-jelly-oil-P516660?skuId=2870590&icid2=products%20grid:p516660:product                                                             , HUDA BEAUTY                , Faux Filler Ultra-Hydrating Tinted Jelly Lip Oil                               , "-Shea Butter: Nourishes.-Peptides: Smooth and support collagen.-Vegan Squalane: Hydrates.Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Squalane, Dimer Dilinoleyl Dimer Dilinoleate, Silica, Ethylhexyl Palmitate, Flavor/Aroma, Tocopheryl Acetate, Tribehenin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Passiflora Edulis Seed Oil, Ethylhexylglycerin, Sodium Saccharin, Sorbitan Isostearate, Linalool, Lactic Acid, Amyl Salicylate, Geranyl Acetate, Roses Ketones, Citronellol, Palmitoyl Tripeptide-1, Iron Oxides/Ci 77491, Red 6 Lake/Ci 15850. -Shea Butter: Nourishes.-Peptides: Smooth and support collagen.-Vegan Squalane: Hydrates.Polyglyceryl-2 Isostearate/Dimer Dilinoleate Copolymer, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Squalane, Dimer Dilinoleyl Dimer Dilinoleate, Silica, Ethylhexyl Palmitate, Flavor/Aroma, Tocopheryl Acetate, Tribehenin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Passiflora Edulis Seed Oil, Ethylhexylglycerin, Sodium Saccharin, Sorbitan Isostearate, Linalool, Lactic Acid, Amyl Salicylate, Geranyl Acetate, Roses Ketones, Citronellol, Palmitoyl Tripeptide-1, Iron Oxides/Ci 77491, Red 6 Lake/Ci 15850."
lip-balm-lip-care, https://www.sephora.com/product/sugar-advanced-therapy-lip-treatment-P302103?skuId=1378215&icid2=products%20grid:p302103:product                                                          , fresh                      , Sugar Advanced Therapy Treatment Lip Balm                                      , "-Sugar: Is scientifically demonstrated to provide long-lasting hydration.-Hyaluronic Acid Filling Spheres: Make lips appear fuller.-Sea Fennel: Smooths the look of fine lines and wrinkles while visibly defining the lip area.Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, C10-18 Triglycerides, Ricinus Communis (Castor) Seed Oil, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Parfum (Fragrance), Crithmum Maritimum Extract, Prunus Domestica Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Hydrogenated Vegetable Oil, Tocopherol, Tocopheryl Acetate, Caprylic/Capric Triglyceride, Sodium Hyaluronate, Triolein, Sucrose Tetrastearate Triacetate, Ammonium Glycyrrhizate, Glyceryl Dioleate, Ascorbyl Tetraisopalmitate, Ascorbyl Palmitate, Ethyl Vanillin, Limonene, Citral, Benzyl Alcohol, Linalool, Geraniol <17313>The list of ingredients is subject to change, please consult the packaging of the product purchased. -Sugar: Is scientifically demonstrated to provide long-lasting hydration.-Hyaluronic Acid Filling Spheres: Make lips appear fuller.-Sea Fennel: Smooths the look of fine lines and wrinkles while visibly defining the lip area.Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, C10-18 Triglycerides, Ricinus Communis (Castor) Seed Oil, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Parfum (Fragrance), Crithmum Maritimum Extract, Prunus Domestica Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Ribes Nigrum (Black Currant) Seed Oil, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Hydrogenated Vegetable Oil, Tocopherol, Tocopheryl Acetate, Caprylic/Capric Triglyceride, Sodium Hyaluronate, Triolein, Sucrose Tetrastearate Triacetate, Ammonium Glycyrrhizate, Glyceryl Dioleate, Ascorbyl Tetraisopalmitate, Ascorbyl Palmitate, Ethyl Vanillin, Limonene, Citral, Benzyl Alcohol, Linalool, Geraniol <17313>The list of ingredients is subject to change, please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/lippe-tm-P403818?skuId=1766930&icid2=products%20grid:p403818:product                                                                                      , Drunk Elephant             , Lippe Balm                                                                     , "- Shea Butter: Moisturizes the skin and helps protect the skin's barrier function.-Tripeptide-1: Promotes healthy collagen production, hydrates the lips, and helps make them look fuller, with more volume and better definition of the lip line.Cocos Nucifera (Coconut) Oil, Sclerocarya Birrea Seed Oil, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Beeswax/Cera Alba/Cire D’abeille, Ozokerite, Polyisobutene, Glycine Soja (Soybean) Oil, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire De Carnauba, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Oleic Acid, Camellia Sinensis Leaf Extract, Dictyopteris Polypodioides Extract, Magnolia Grandiflora Bark Extract, Carthamus Tinctorius (Safflower) Seed Oil, Palmitic Acid, Tocopherol, Persea Gratissima (Avocado) Oil, Helianthus Annuus (Sunflower) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Tocopheryl Acetate, Dipotassium Glycyrrhizate, Palmitoyl Tripeptide-1, Tetrahexyldecyl Ascorbate, Ethylhexyl Palmitate, Dicaprylyl Ether, Tribehenin, Stearic Acid, Sorbitan Isostearate, Lauryl Alcohol, Linoleic Acid, Linolenic Acid, Caprylyl Glycol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Phenoxyethanol, Lactic Acid.The list of ingredients is subject to change, please consult the packaging of the product purchased. - Shea Butter: Moisturizes the skin and helps protect the skin's barrier function.-Tripeptide-1: Promotes healthy collagen production, hydrates the lips, and helps make them look fuller, with more volume and better definition of the lip line.Cocos Nucifera (Coconut) Oil, Sclerocarya Birrea Seed Oil, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Beeswax/Cera Alba/Cire D’abeille, Ozokerite, Polyisobutene, Glycine Soja (Soybean) Oil, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire De Carnauba, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Oleic Acid, Camellia Sinensis Leaf Extract, Dictyopteris Polypodioides Extract, Magnolia Grandiflora Bark Extract, Carthamus Tinctorius (Safflower) Seed Oil, Palmitic Acid, Tocopherol, Persea Gratissima (Avocado) Oil, Helianthus Annuus (Sunflower) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Tocopheryl Acetate, Dipotassium Glycyrrhizate, Palmitoyl Tripeptide-1, Tetrahexyldecyl Ascorbate, Ethylhexyl Palmitate, Dicaprylyl Ether, Tribehenin, Stearic Acid, Sorbitan Isostearate, Lauryl Alcohol, Linoleic Acid, Linolenic Acid, Caprylyl Glycol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Phenoxyethanol, Lactic Acid.The list of ingredients is subject to change, please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/lawless-forget-filler-overnight-lip-plumping-mask-P480326?skuId=2785657&icid2=products%20grid:p480326:product                                             , LAWLESS                    , Forget The Filler Overnight Lip Plumping Mask                                  , "-MAXI-LIP™: Scientifically and clinically shown to visibly increase lip volume by 40 percent.-Shea Butter: Hydrates and soothes the lips.-Hyaluronic Acid: Makes lips feel pillowy soft.Polybutene, Polyglyceryl-2 Tetraisostearate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Isostearyl Isostearate, Synthetic Fluorphlogopite, Stearalkonium Bentonite, Caprylic/Capric Triglyceride, Glycerin, Water, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Fragrance, Octyldodecanol, Silica Dimethyl Silylate, Menthoxypropanediol, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract Butyrospermum Parkii (Shea) Butter, Silica, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate Tocopheryl Acetate, Tin Oxide, Palmitoyl Tripeptide-1, Phenoxyethanol, Lactic Acid. May Contain: Peut contenir : Titanium Dioxide (CI 77891), Red 30 Lake (CI 73360), Iron Oxides (CI 77491, CI 77492, CI 77499). -MAXI-LIP™: Scientifically and clinically shown to visibly increase lip volume by 40 percent.-Shea Butter: Hydrates and soothes the lips.-Hyaluronic Acid: Makes lips feel pillowy soft.Polybutene, Polyglyceryl-2 Tetraisostearate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Isostearyl Isostearate, Synthetic Fluorphlogopite, Stearalkonium Bentonite, Caprylic/Capric Triglyceride, Glycerin, Water, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Fragrance, Octyldodecanol, Silica Dimethyl Silylate, Menthoxypropanediol, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract Butyrospermum Parkii (Shea) Butter, Silica, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate Tocopheryl Acetate, Tin Oxide, Palmitoyl Tripeptide-1, Phenoxyethanol, Lactic Acid. May Contain: Peut contenir : Titanium Dioxide (CI 77891), Red 30 Lake (CI 73360), Iron Oxides (CI 77491, CI 77492, CI 77499)."
lip-balm-lip-care, https://www.sephora.com/product/biossance-pro-peptide-tm-hydrating-lip-perfector-balm-with-hyaluronic-acid-P513592?skuId=2797942&icid2=products%20grid:p513592:product                    , Biossance                  , Pro-Peptide™ Hydrating Lip Perfector Balm with Hyaluronic Acid                 , "-Pro-Peptide™: Triple strength peptide for visibly fuller, smoother, healthier lips.-Micro-Encapsulated Hyaluronic Acid: High-weight hyaluronic acid delivers intense, long-lasting hydration.-Sugarcane-Derived Squalane: Locks in hydration and supports lips’ moisture barrier.Bis-Diglyceryl Polyacyladipate-2, Ricinus Communis (Castor) Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Isostearyl Isostearate, Diisostearyl Malate, Sorbitan Olivate, Hydrogenated Castor Oil, Squalane, Jojoba Esters, Glyceryl Caprate, Ethylhexyl Palmitate, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Wax, Tocopheryl Acetate, Tribehenin, Glycerin, Water/Aqua/Eau, Ethyl Vanillin, Glyceryl Undecylenate, Glyceryl Linoleate, Sucrose Palmitate, Sorbitan Isostearate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Palmitoyl Tripeptide-1, Sodium Hyaluronate.The list of ingredients is subject to change. Please consult the packaging of the product purchased. -Pro-Peptide™: Triple strength peptide for visibly fuller, smoother, healthier lips.-Micro-Encapsulated Hyaluronic Acid: High-weight hyaluronic acid delivers intense, long-lasting hydration.-Sugarcane-Derived Squalane: Locks in hydration and supports lips’ moisture barrier.Bis-Diglyceryl Polyacyladipate-2, Ricinus Communis (Castor) Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Isostearyl Isostearate, Diisostearyl Malate, Sorbitan Olivate, Hydrogenated Castor Oil, Squalane, Jojoba Esters, Glyceryl Caprate, Ethylhexyl Palmitate, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Wax, Tocopheryl Acetate, Tribehenin, Glycerin, Water/Aqua/Eau, Ethyl Vanillin, Glyceryl Undecylenate, Glyceryl Linoleate, Sucrose Palmitate, Sorbitan Isostearate, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Palmitoyl Tripeptide-1, Sodium Hyaluronate.The list of ingredients is subject to change. Please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/merit-shade-slick-tinted-lip-oil-P468691?skuId=2849925&icid2=products%20grid:p468691:product                                                              , MERIT                      , Shade Slick Hydrating Tinted Lip Oil                                           , "-Rosehip Oil and Omega-3, 6, and 9 Essential Fatty Acids: Support healthy barrier function and provide beneficial antioxidants.-Shea Butter and Grapeseed Oil: Condition and soften.-Jojoba Oil: Forms a protective barrier to lock in moisture.Hydrogenated Polyisobutene, Polybutene, Hydrogenated Poly (C6-14 Olefin), Octyldodecanol, Pentaerythrityl Tetraethylhexanoate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Bis-Diglyceryl Polyacyladipate-2, Squalane, 1,2-Hexanediol, Caprylyl Glycol, Chenopodium Quinoa Seed Oil, Tocopheryl Acetate, Synthetic Fluorphlogopite, Propanediol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Caprylhydroxamic Acid, Sorbitan Oleate, Tin Oxide. May Contain (+/-): CI 42090 (Blue 1 Lake), CI 77891 (Titanium Dioxide), CI 77491/ CI 77492/ CI 77499 (Iron Oxides), CI 17200 (Red 33 Lake), CI 15850 (Red 7 Lake).The list of ingredients is subject to change. Please consult the packaging of the product purchased. -Rosehip Oil and Omega-3, 6, and 9 Essential Fatty Acids: Support healthy barrier function and provide beneficial antioxidants.-Shea Butter and Grapeseed Oil: Condition and soften.-Jojoba Oil: Forms a protective barrier to lock in moisture.Hydrogenated Polyisobutene, Polybutene, Hydrogenated Poly (C6-14 Olefin), Octyldodecanol, Pentaerythrityl Tetraethylhexanoate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Bis-Diglyceryl Polyacyladipate-2, Squalane, 1,2-Hexanediol, Caprylyl Glycol, Chenopodium Quinoa Seed Oil, Tocopheryl Acetate, Synthetic Fluorphlogopite, Propanediol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Caprylhydroxamic Acid, Sorbitan Oleate, Tin Oxide. May Contain (+/-): CI 42090 (Blue 1 Lake), CI 77891 (Titanium Dioxide), CI 77491/ CI 77492/ CI 77499 (Iron Oxides), CI 17200 (Red 33 Lake), CI 15850 (Red 7 Lake).The list of ingredients is subject to change. Please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/alpyn-beauty-willow-sweet-agave-plumping-lip-mask-P483643?skuId=2801991&icid2=products%20grid:p483643:product                                             , ALPYN                      , Plumping & Softening Sweet Agave Lip Balm Treatment                            , "-Sweet Agave: Delivers lip-quenching, skin-smoothing hydration.-Hyaluronic Acid: Binds moisture, adding visible fullness.-Willow Bark: Exfoliates, smooths, and softens.Hydroxystearic/Linolenic/Oleic Polyglycerides, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Agave Tequilana Leaf Extract, Cocos Nucifera (Coconut) Oil, Hydrogenated Castor Oil, Capryloyl Glycerin/Sebacic Acid Copolymer, Helianthus Annuus (Sunflower) Seed Wax, Copernicia Cerifera (Carnauba) Wax, Aloe Barbadensis Leaf Extract, Salix Alba (White Willow Bark) Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Linoleic Acid, Squalane, Tocopherol, C18-38 Alkyl Hydroxystearoyl Stearate, Moringa Oleifera Seed Oil, Rosa Centifolia Flower Extract, Eclipta Prostrata Extract, Citrus Limon (Lemon) Peel Oil, Menthyl Lactate, Melia Azadirachta Leaf Extract, Euterpe Oleracea Sterols, Sodium Hyaluronate, Stevia Rebaudiana Leaf/Stem Extract, Oleic Acid, Linolenic Acid, Citral, Citronellol, Limonene.The list of ingredients is subject to change. Please consult the packaging of the product purchased. -Sweet Agave: Delivers lip-quenching, skin-smoothing hydration.-Hyaluronic Acid: Binds moisture, adding visible fullness.-Willow Bark: Exfoliates, smooths, and softens.Hydroxystearic/Linolenic/Oleic Polyglycerides, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Polyhydroxystearic Acid, Agave Tequilana Leaf Extract, Cocos Nucifera (Coconut) Oil, Hydrogenated Castor Oil, Capryloyl Glycerin/Sebacic Acid Copolymer, Helianthus Annuus (Sunflower) Seed Wax, Copernicia Cerifera (Carnauba) Wax, Aloe Barbadensis Leaf Extract, Salix Alba (White Willow Bark) Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Linoleic Acid, Squalane, Tocopherol, C18-38 Alkyl Hydroxystearoyl Stearate, Moringa Oleifera Seed Oil, Rosa Centifolia Flower Extract, Eclipta Prostrata Extract, Citrus Limon (Lemon) Peel Oil, Menthyl Lactate, Melia Azadirachta Leaf Extract, Euterpe Oleracea Sterols, Sodium Hyaluronate, Stevia Rebaudiana Leaf/Stem Extract, Oleic Acid, Linolenic Acid, Citral, Citronellol, Limonene.The list of ingredients is subject to change. Please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/mara-beauty-sea-silk-lip-balm-P504134?skuId=2633105&icid2=products%20grid:p504134:product                                                                 , MARA                       , Sea Silk Lip Balm                                                              , "-Algae Plumping Complex™: Plumps look of lips and visibly improves fullness and wrinkles.-Hydrating Seed Butters: Soothe dry, chapped lips.-Vegan Waxes: Nutrient-rich alternative to beeswax to lock in hydration.Hydroxystearic/Linolenic/Oleic Polyglycerides, Ricinus Communis (Castor) Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Vitis Vinifera (Grape) Seed Oil, Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Carthamus Tinctorius (Safflower) Seed Oil, Polyhydroxystearic AcidHelianthus Annuus (Sunflower) Seed Wax, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Mangifera Indica (Mango) Seed Butter, Butyrospermum Parkii (Shea) Butter, Platonia Insignis (Bacuri) Seed Butter, Ethylhexylglycerin, Caprylyl Glycol, Moringa Oleifera (Moringa) Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Orbignya Oleifera (Babassu) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Paradisi (Grapefruit) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf ExtractHypnea Musciformis (Red Algae) ExtractUndaria Pinnatifida (Brown Algae) Extract, Dictyopteris Polypodioides Extract, TocopherolLimonene, LinaloolGeraniol, Titanium Dioxide (Ci 77891)..The list of ingredients is subject to change. Please consult the packaging of the product purchased. -Algae Plumping Complex™: Plumps look of lips and visibly improves fullness and wrinkles.-Hydrating Seed Butters: Soothe dry, chapped lips.-Vegan Waxes: Nutrient-rich alternative to beeswax to lock in hydration.Hydroxystearic/Linolenic/Oleic Polyglycerides, Ricinus Communis (Castor) Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Vitis Vinifera (Grape) Seed Oil, Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Carthamus Tinctorius (Safflower) Seed Oil, Polyhydroxystearic AcidHelianthus Annuus (Sunflower) Seed Wax, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Mangifera Indica (Mango) Seed Butter, Butyrospermum Parkii (Shea) Butter, Platonia Insignis (Bacuri) Seed Butter, Ethylhexylglycerin, Caprylyl Glycol, Moringa Oleifera (Moringa) Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Orbignya Oleifera (Babassu) Seed Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Paradisi (Grapefruit) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf ExtractHypnea Musciformis (Red Algae) ExtractUndaria Pinnatifida (Brown Algae) Extract, Dictyopteris Polypodioides Extract, TocopherolLimonene, LinaloolGeraniol, Titanium Dioxide (Ci 77891)..The list of ingredients is subject to change. Please consult the packaging of the product purchased."
lip-balm-lip-care, https://www.sephora.com/product/barrier-baste-moisturizing-lip-balm-P515374?skuId=2835593&icid2=products%20grid:p515374:product                                                           , Dr. Idriss                 , Barrier Baste Moisturizing Lip Balm                                            , "-Squalane: Prevents moisture loss and restores suppleness.-Ceramide III EP MB: Improves skin barrier strength, hydration, and suppleness.-Avena Sativa Kernal Oil: A skin-soothing antioxidant that moisturizes.Polybutene, Hydrogenated Polydecene, Diisostearyl Malate, Squalane, Butyrospermum Parkii (Shea) Butter, Polyethylene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Hydrogenated Styrene/Isoprene Copolymer, Avena Sativa (Oat) Kernel Oil, Colloidal Oatmeal, Panthenol, Silica, Ceramide NP, Tocopheryl Acetate, Cetearyl Alcohol, Barium Sulfate, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Mentha Piperita (Peppermint) Oil, Limonene, Iron Oxides (CI 77491), Red 7 (CI 15850), Titanium Dioxide (CI 77891). -Squalane: Prevents moisture loss and restores suppleness.-Ceramide III EP MB: Improves skin barrier strength, hydration, and suppleness.-Avena Sativa Kernal Oil: A skin-soothing antioxidant that moisturizes.Polybutene, Hydrogenated Polydecene, Diisostearyl Malate, Squalane, Butyrospermum Parkii (Shea) Butter, Polyethylene, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Hydrogenated Styrene/Isoprene Copolymer, Avena Sativa (Oat) Kernel Oil, Colloidal Oatmeal, Panthenol, Silica, Ceramide NP, Tocopheryl Acetate, Cetearyl Alcohol, Barium Sulfate, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Mentha Piperita (Peppermint) Oil, Limonene, Iron Oxides (CI 77491), Red 7 (CI 15850), Titanium Dioxide (CI 77891)."
lip-balm-lip-care, https://www.sephora.com/product/prada-beauty-moisturizing-lip-balm-P509710?skuId=2786093&icid2=products%20grid:p509710:product                                                            , Prada Beauty               , Hydrating Lip Balm with Jojoba Oil                                             , "-Jojoba Oil: Hydrates and soothes.-Bifidus Extract: Supports the skin barrier.Octyldodecanol , Diisostearyl Malate , Pentaerythrityl Tetraisostearate , Bis-Diglyceryl Polyacyladipate-2 , Polyethylene , Trimethylsiloxyphenyl Dimethicone , Hydrogenated Coco-Glycerides , Synthetic Fluorphlogopite , Simmondsia Chinensis Butter / Jojoba Butter , Cera Microcristallina / Microcrystalline Wax / Cire Microcristalline , Ci 77891 / Titanium Dioxide , C18-36 Acid Triglyceride , Magnesium Silicate , Aroma / Flavor , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Propylene Glycol , Bifida Ferment Lysate , Ci 19140 / Yellow 5 Lake , Citric Acid , Tin Oxide , Alpha-Isomethyl Ionone , Ci 45380 / Red 21 , Terpineol , Eugenia Caryophyllus Oil , Eugenol , Benzyl Alcohol , Sodium Benzoate , Acetic Acid , Lactic Acid. -Jojoba Oil: Hydrates and soothes.-Bifidus Extract: Supports the skin barrier.Octyldodecanol , Diisostearyl Malate , Pentaerythrityl Tetraisostearate , Bis-Diglyceryl Polyacyladipate-2 , Polyethylene , Trimethylsiloxyphenyl Dimethicone , Hydrogenated Coco-Glycerides , Synthetic Fluorphlogopite , Simmondsia Chinensis Butter / Jojoba Butter , Cera Microcristallina / Microcrystalline Wax / Cire Microcristalline , Ci 77891 / Titanium Dioxide , C18-36 Acid Triglyceride , Magnesium Silicate , Aroma / Flavor , Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate , Propylene Glycol , Bifida Ferment Lysate , Ci 19140 / Yellow 5 Lake , Citric Acid , Tin Oxide , Alpha-Isomethyl Ionone , Ci 45380 / Red 21 , Terpineol , Eugenia Caryophyllus Oil , Eugenol , Benzyl Alcohol , Sodium Benzoate , Acetic Acid , Lactic Acid."
